,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.8695,0.0025,0.0165,0.0021,0.4085,0.0015,0.461,0.0011
CULTURE 1,0.8735,0.0033,0.0165,0.0021,0.441,0.0012,0.4325,0.002
CULTURE 2,0.915,0.0029,0.0165,0.0021,0.447,0.0019,0.468,0.0011
