,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4715,0.0555,0.0222,0.0431,0.2615,0.0269,0.21,0.0286
CULTURE 1,0.4535,0.0404,0.0222,0.0431,0.1185,0.0209,0.335,0.0195
CULTURE 2,0.502,0.0737,0.0222,0.0431,0.356,0.0381,0.146,0.0356
