,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.495,,0.0133,,0.265,,0.23,
CULTURE 1,0.5,,0.0133,,0.24,,0.26,
CULTURE 2,0.53,,0.0133,,0.27,,0.26,
