92,8,32,68
69,31,24,76
84,16,14,86
85,15,25,75
76,24,28,72
80,20,27,73
90,10,23,77
81,19,20,80
77,23,20,80
79,21,25,75
73,27,14,86
79,21,13,87
78,22,18,82
88,12,23,77
83,17,27,73
82,18,10,90
72,28,7,93
77,23,29,71
69,31,6,94
82,18,25,75
