,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.6,,0.015,,0.5,,0.1,
CULTURE 1,0.575,,0.015,,0.37,,0.205,
CULTURE 2,0.595,,0.015,,0.375,,0.22,
