,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.625,,0.0517,,0.275,,0.35,
CULTURE 1,0.56,,0.0517,,0.12,,0.44,
CULTURE 2,0.515,,0.0517,,0.045,,0.47,
