,ERR^CULTURE 0,ERR^CULTURE 1,ERR^CULTURE 2,ERR^CULTURE std 0,ERR^CULTURE std 1,ERR^CULTURE std 2,ERR,ERR std,CIC,CIC std
0,0.4485,0.0037,0.452,0.0508,0.511,0.0935,0.4705,0.1479,0.022,0.0481
