,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.5525,0.027,0.011,0.0374,0.1165,0.0247,0.436,0.0023
CULTURE 1,0.548,0.0863,0.011,0.0374,0.1905,0.0551,0.3575,0.0312
CULTURE 2,0.5765,0.0851,0.011,0.0374,0.22,0.0492,0.3565,0.036
