,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.795,,0.0883,,0.5,,0.295,
CULTURE 1,0.56,,0.0883,,0.495,,0.065,
CULTURE 2,0.545,,0.0883,,0.49,,0.055,
