,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,CIC,CIC std
0,82.9%,0.366%,56.3%,0.6916%,42.2%,0.4428%,60.4667%,1.5004%,18.2667%,0.3525%
