,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.8405,0.0022,0.2977,0.0017,0.375,0.0014,0.4655,0.0008
CULTURE 1,0.421,0.0049,0.2977,0.0017,0.1865,0.0014,0.2345,0.0034
CULTURE 2,0.8945,0.003,0.2977,0.0017,0.449,0.0015,0.4455,0.0015
