,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.5315,0.025,0.1642,0.0098,0.269,0.0083,0.2625,0.0166
CULTURE 1,0.353,0.0258,0.1642,0.0098,0.1595,0.0052,0.1935,0.0206
CULTURE 2,0.667,0.0044,0.1642,0.0098,0.32,0.001,0.347,0.0034
