,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.5415,0.039,0.0342,0.0351,0.176,0.017,0.3655,0.022
CULTURE 1,0.561,0.0679,0.0342,0.0351,0.1515,0.0553,0.4095,0.0126
CULTURE 2,0.6245,0.0373,0.0342,0.0351,0.453,0.0115,0.1715,0.0258
