"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.15465854>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.24873815>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=0.36433876>}]"
"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.15896888>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.24592282>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=0.35999623>}]"
"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.15789652>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.24661578>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=0.34570763>}]"
"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.09369176>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.16118513>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=2.5240195>}]"
"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.09274489>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.16257499>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=2.3241818>}]"
"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.15119559>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.25674874>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=0.43528643>}]"
"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.15684094>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.24253608>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=0.41138458>}]"
"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.09550735>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.15497999>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=2.5622253>}]"
"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.09163758>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.15213072>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=0.978497>}]"
"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.15600532>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.24282429>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=0.33963504>}]"
