,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.6345,0.0507,0.04,0.0343,0.2665,0.0293,0.368,0.0215
CULTURE 1,0.5535,0.0522,0.04,0.0343,0.252,0.0259,0.3015,0.0263
CULTURE 2,0.534,0.0406,0.04,0.0343,0.264,0.0232,0.27,0.0173
