,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.55,,0.0517,,0.05,,0.5,
CULTURE 1,0.66,,0.0517,,0.29,,0.37,
CULTURE 2,0.595,,0.0517,,0.135,,0.46,
