,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4722,0.0205,0.0278,0.0142,0.2144,0.0064,0.2578,0.0141
CULTURE 1,0.4406,0.0225,0.0278,0.0142,0.185,0.0121,0.2556,0.0103
CULTURE 2,0.4922,0.0221,0.0278,0.0142,0.2261,0.0086,0.2661,0.0136
