--- LATEX FORMAT (Percentage) ---
Prec C0 & Prec C1 & Prec C2 & Rec C0 & Rec C1 & Rec C2 & Acc \\
79.1 \pm 4.1 & 84.3 \pm 4.7 & 91.7 \pm 3.2 & 80.0 \pm 7.1 & 76.8 \pm 6.2 & 97.6 \pm 1.1 & 84.8 \pm 1.6 \\

--- RAW METRICS ---
Metric,Mean,Std
Accuracy,84.77777777777777,1.5976448716164853
Precision_C0,79.07719958682833,4.065681971833333
Recall_C0,80.0,7.094598884597588
Precision_C1,84.30411049094232,4.727031079051685
Recall_C1,76.75,6.25
Precision_C2,91.68270288450174,3.234271765334488
Recall_C2,97.58333333333333,1.1334558757279536
