,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4375,0.009,0.0973,0.0063,0.174,0.0044,0.2635,0.0046
CULTURE 1,0.34,0.0036,0.0973,0.0063,0.175,0.0018,0.165,0.0017
CULTURE 2,0.5345,0.01,0.0973,0.0063,0.297,0.0021,0.2375,0.0079
