,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.567,0.0052,0.1712,0.0034,0.2275,0.0035,0.3395,0.0017
CULTURE 1,0.5325,0.0051,0.1712,0.0034,0.2765,0.0013,0.256,0.0038
CULTURE 2,0.293,0.0026,0.1712,0.0034,0.1515,0.0009,0.1415,0.0018
