,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.5945,0.0047,0.0958,0.0025,0.2415,0.0017,0.353,0.003
CULTURE 1,0.422,0.0049,0.0958,0.0025,0.2435,0.0028,0.1785,0.0022
CULTURE 2,0.537,0.0029,0.0958,0.0025,0.27,0.0015,0.267,0.0014
