,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.445,0.0395,0.0835,0.0261,0.241,0.017,0.204,0.0225
CULTURE 1,0.35,0.0335,0.0835,0.0261,0.21,0.0196,0.14,0.0139
CULTURE 2,0.5055,0.0386,0.0835,0.0261,0.249,0.02,0.2565,0.0186
