,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.407,0.0067,0.0575,0.0072,0.1425,0.0034,0.2645,0.0033
CULTURE 1,0.3955,0.0148,0.0575,0.0072,0.1585,0.0056,0.237,0.0092
CULTURE 2,0.315,0.0102,0.0575,0.0072,0.1265,0.0042,0.1885,0.006
