,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,W_ERR,W_ERR std,CIC,CIC std
0,15.25%,1.6597%,15.125%,1.4722%,11.125%,2.3123%,13.8333%,5.4442%,12.2857%,5.4442%,2.7083%,1.044%
