,ERR^CULTURE 0,ERR^CULTURE 1,ERR^CULTURE 2,ERR^CULTURE std 0,ERR^CULTURE std 1,ERR^CULTURE std 2,ERR,ERR std,CIC,CIC std
0,0.884,0.0023,0.627,0.0217,0.821,0.0084,0.7773,0.0324,0.1503,0.0036
