,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.3275,0.0032,0.053,0.0031,0.239,0.0013,0.0885,0.0019
CULTURE 1,0.3195,0.0028,0.053,0.0031,0.267,0.002,0.0525,0.0008
CULTURE 2,0.4705,0.0059,0.053,0.0031,0.333,0.0028,0.1375,0.0032
