,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.478,0.0475,0.0055,0.0278,0.2105,0.0246,0.2675,0.0229
CULTURE 1,0.4675,0.0359,0.0055,0.0278,0.243,0.0226,0.2245,0.0133
CULTURE 2,0.4645,0.0513,0.0055,0.0278,0.224,0.0297,0.2405,0.0217
