,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.8873,0.0033,0.1523,0.0049,0.4532,0.0016,0.4341,0.0017
CULTURE 1,0.6282,0.01,0.1523,0.0049,0.3236,0.0046,0.3045,0.0054
CULTURE 2,0.8259,0.0115,0.1523,0.0049,0.4314,0.0034,0.3945,0.0081
