"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.14516978>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.2328521>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=0.99922836>}]"
"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.13858292>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.232272>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=0.89306134>}]"
