,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,W_ERR,W_ERR std,CIC,CIC std
0,16.4286%,2.2247%,16.2857%,2.0296%,23.9286%,2.1706%,18.881%,6.4248%,16.763%,6.4248%,2.5952%,1.4651%
