,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,CIC,CIC std
0,79.4%,16.3645%,79.45%,18.1781%,80.75%,16.4899%,79.8667%,51.0325%,0.4667%,11.556%
