,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.8975,0.0031,0.0282,0.0023,0.428,0.002,0.4695,0.0011
CULTURE 1,0.908,0.0039,0.0282,0.0023,0.447,0.0013,0.461,0.0026
CULTURE 2,0.8605,0.0022,0.0282,0.0023,0.404,0.0015,0.4565,0.0007
