,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,CIC,CIC std
0,66.5%,0.505%,72.5%,0.3813%,49.5%,2.8912%,62.8333%,3.7775%,13.3333%,0.2954%
