,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.47,,0.05,,0.315,,0.155,
CULTURE 1,0.45,,0.05,,0.31,,0.14,
CULTURE 2,0.385,,0.05,,0.25,,0.135,
