,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.478,0.0597,0.0285,0.03,0.19,0.0291,0.288,0.0306
CULTURE 1,0.4455,0.0819,0.0285,0.03,0.224,0.0404,0.2215,0.0415
CULTURE 2,0.4985,0.0302,0.0285,0.03,0.2215,0.0134,0.277,0.0168
