,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.7,0.0267,0.0723,0.0241,0.318,0.0251,0.382,0.0016
CULTURE 1,0.563,0.0456,0.0723,0.0241,0.2445,0.0282,0.3185,0.0174
CULTURE 2,0.523,0.0944,0.0723,0.0241,0.2305,0.0479,0.2925,0.0465
