,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.6555,0.033,0.0105,0.0187,0.3365,0.009,0.319,0.024
CULTURE 1,0.671,0.0287,0.0105,0.0187,0.3675,0.0069,0.3035,0.0219
CULTURE 2,0.6715,0.0273,0.0105,0.0187,0.368,0.0081,0.3035,0.0192
