,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,W_ERR,W_ERR std,CIC,CIC std
0,26.5%,1.0607%,24.25%,0.8839%,44.25%,0.1768%,31.6667%,2.1213%,27.2045%,2.1213%,7.4167%,0.4125%
