"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.08417479>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.15043947>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=2.5532775>}]"
"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.08246065>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.14167047>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=2.6749318>}]"
