,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4465,0.0751,0.0137,0.05,0.252,0.0357,0.1945,0.0394
CULTURE 1,0.4515,0.0714,0.0137,0.05,0.268,0.0417,0.1835,0.0297
CULTURE 2,0.4825,0.0785,0.0137,0.05,0.2905,0.0415,0.192,0.037
