,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,W_ERR,W_ERR std,CIC,CIC std
0,12.5%,1.4778%,16.0%,1.5696%,31.5%,4.7868%,20.0%,7.8341%,13.5227%,7.8341%,7.5%,2.1188%
