,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.5,0.002,0.1015,0.0062,0.317,0.001,0.183,0.001
CULTURE 1,0.388,0.0238,0.1015,0.0062,0.23,0.0096,0.158,0.0143
CULTURE 2,0.5805,0.0167,0.1015,0.0062,0.302,0.0063,0.2785,0.0104
