,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.339,0.0077,0.0237,0.0134,0.1685,0.0035,0.1705,0.0043
CULTURE 1,0.3585,0.0204,0.0237,0.0134,0.2225,0.0155,0.136,0.0049
CULTURE 2,0.3905,0.0199,0.0237,0.0134,0.2115,0.0112,0.179,0.0087
