,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,CIC,CIC std
0,79.1%,20.3131%,55.0%,21.7715%,60.6%,23.943%,64.9%,66.0276%,9.9%,14.752%
