,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.7615,0.0324,0.0308,0.0201,0.4055,0.0139,0.356,0.0185
CULTURE 1,0.671,0.0178,0.0308,0.0201,0.406,0.0092,0.265,0.0086
CULTURE 2,0.673,0.0281,0.0308,0.0201,0.38,0.0219,0.293,0.0062
