,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.818,0.0314,0.0077,0.0174,0.375,0.0182,0.443,0.0132
CULTURE 1,0.8115,0.0234,0.0077,0.0174,0.358,0.0147,0.4535,0.0086
CULTURE 2,0.828,0.0207,0.0077,0.0174,0.371,0.0165,0.457,0.0043
