,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.88,,0.0967,,0.415,,0.465,
CULTURE 1,0.69,,0.0967,,0.355,,0.335,
CULTURE 2,0.79,,0.0967,,0.42,,0.37,
