,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4665,0.0545,0.0243,0.0457,0.215,0.024,0.2515,0.0305
CULTURE 1,0.442,0.0202,0.0243,0.0457,0.081,0.0102,0.361,0.01
CULTURE 2,0.4905,0.0826,0.0243,0.0457,0.313,0.0368,0.1775,0.0458
