,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.593,0.0405,0.0205,0.0401,0.149,0.0251,0.444,0.0153
CULTURE 1,0.5625,0.0799,0.0205,0.0401,0.2465,0.0538,0.316,0.0261
CULTURE 2,0.547,0.0629,0.0205,0.0401,0.1805,0.0354,0.3665,0.0275
