,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.699,0.0211,0.0107,0.0127,0.3235,0.0161,0.3755,0.005
CULTURE 1,0.7,0.0196,0.0107,0.0127,0.326,0.0131,0.374,0.0065
CULTURE 2,0.73,0.0184,0.0107,0.0127,0.3575,0.0122,0.3725,0.0062
