,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.6635,0.0674,0.0222,0.036,0.33,0.0263,0.3335,0.0411
CULTURE 1,0.66,0.0406,0.0222,0.036,0.2865,0.0283,0.3735,0.0123
CULTURE 2,0.6285,0.0611,0.0222,0.036,0.352,0.033,0.2765,0.0281
