,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.341,0.0063,0.049,0.0037,0.2625,0.0051,0.0785,0.0012
CULTURE 1,0.3225,0.0025,0.049,0.0037,0.268,0.0023,0.0545,0.0002
CULTURE 2,0.451,0.0049,0.049,0.0037,0.3305,0.0029,0.1205,0.002
