,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.655,,0.0467,,0.235,,0.42,
CULTURE 1,0.6,,0.0467,,0.245,,0.355,
CULTURE 2,0.685,,0.0467,,0.265,,0.42,
