,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.885,,0.1317,,0.475,,0.41,
CULTURE 1,0.6,,0.1317,,0.37,,0.23,
CULTURE 2,0.71,,0.1317,,0.475,,0.235,
