,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.75,,0.0783,,0.445,,0.305,
CULTURE 1,0.665,,0.0783,,0.38,,0.285,
CULTURE 2,0.59,,0.0783,,0.125,,0.465,
