,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.2175,0.0035,0.0642,0.0022,0.116,0.0018,0.1015,0.0017
CULTURE 1,0.2215,0.0024,0.0642,0.0022,0.1535,0.0018,0.068,0.0007
CULTURE 2,0.406,0.0042,0.0642,0.0022,0.2405,0.0021,0.1655,0.0021
