"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.08513182>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.14086506>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=1.2973119>}]"
"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.08711622>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.14461157>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=1.2024684>}]"
