,Matrix,Class 0,Class 1,Class 2
Class 0,CM,191,3,6
Class 1,CM,42,145,13
Class 2,CM,54,4,142

,Matrix,Class 0,Class 1,Class 2
Class 0,CM,197,1,2
Class 1,CM,31,161,8
Class 2,CM,42,7,151

,Matrix,Class 0,Class 1,Class 2
Class 0,CM,191,4,5
Class 1,CM,48,144,8
Class 2,CM,46,6,148

,Matrix,Class 0,Class 1,Class 2
Class 0,CM,193,3,4
Class 1,CM,45,142,13
Class 2,CM,62,6,132

