,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,W_ERR,W_ERR std,CIC,CIC std
0,18.5%,2.2988%,20.3333%,3.4955%,25.0%,2.1712%,21.2778%,7.9655%,18.8788%,7.9655%,2.7778%,1.8889%
