,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.1855,0.0029,0.0862,0.0061,0.084,0.0009,0.1015,0.002
CULTURE 1,0.2585,0.0086,0.0862,0.0061,0.182,0.0071,0.0765,0.0016
CULTURE 2,0.371,0.0095,0.0862,0.0061,0.218,0.0052,0.153,0.0043
