,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.676,0.0448,0.031,0.0544,0.302,0.016,0.374,0.0287
CULTURE 1,0.6125,0.0704,0.031,0.0544,0.3595,0.0376,0.253,0.0328
CULTURE 2,0.642,0.1183,0.031,0.0544,0.2885,0.0608,0.3535,0.0576
