,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.723,0.0541,0.0095,0.0319,0.383,0.0297,0.34,0.0244
CULTURE 1,0.7275,0.0414,0.0095,0.0319,0.3955,0.0219,0.332,0.0195
CULTURE 2,0.711,0.0557,0.0095,0.0319,0.3965,0.0331,0.3145,0.0226
