,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.8205,0.0015,0.2172,0.0024,0.394,0.0013,0.4265,0.0002
CULTURE 1,0.4875,0.0252,0.2172,0.0024,0.214,0.0065,0.2735,0.0187
CULTURE 2,0.806,0.0056,0.2172,0.0024,0.3985,0.004,0.4075,0.0016
