,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.165,,0.0567,,0.09,,0.075,
CULTURE 1,0.245,,0.0567,,0.16,,0.085,
CULTURE 2,0.255,,0.0567,,0.165,,0.09,
